store_id,party,source_store_id,source_identifier,store_name,operator_id,street_address,town,county,postcode,latitude,longitude,source,location_type,public,street_address2,street_address3,temporarily_closed,permanently_closed
CG-106847-0000,Co-operative Group,106847-0000,6847.0,Treharris - Fox Street,The Co-operative Group,35 Fox Street,Treharris,Merthyr Tydfil,CF46 5HE,51.6656418,-3.303179,Co-op location-services API,Lunar,True,,,False,False
CG-104840-0000,Co-operative Group,104840-0000,4840.0,Bristol - Crow Lane,The Co-operative Group,149 Crow Lane,Bristol,"Bristol, City Of",BS10 7DR,51.50920989999999,-2.6214183,Co-op location-services API,Food,True,Henbury,,False,False
CG-105396-0000,Co-operative Group,105396-0000,5396.0,Bristol - Lodge Road,The Co-operative Group,Lodge Road,Bristol,"Bristol, City Of",BS15 1JA,51.46672,-2.51455,Co-op location-services API,Food,True,,,False,False
CG-106941-0000,Co-operative Group,106941-0000,6941.0,Magor - Newport Road,The Co-operative Group,Newport Road,Caldicot,Monmouthshire,NP26 3EG,51.5804077,-2.8305545,Co-op location-services API,Food,True,Magor,,False,False
CG-104716-0000,Co-operative Group,104716-0000,4716.0,Bristol - Filton Road,The Co-operative Group,60-64 Filton Road,Bristol,"Bristol, City Of",BS7 0PB,51.49666,-2.5808228,Co-op location-services API,Food,True,Horfield,,False,False
CG-105335-0000,Co-operative Group,105335-0000,5335.0,Gowerton - Sterry Road,The Co-operative Group,29 Sterry Road,Swansea,Swansea,SA4 3BW,51.647966,-4.041434,Co-op location-services API,Food,True,Gowerton,,False,False
CG-106841-0000,Co-operative Group,106841-0000,6841.0,Bristol - Straits Parade,The Co-operative Group,12 Straits Parade,Bristol,"Bristol, City Of",BS16 2LE,51.48210230000001,-2.5254077,Co-op location-services API,Food,True,Fishponds,,False,False
CG-105180-0000,Co-operative Group,105180-0000,5180.0,Bryncoch - Main Road,The Co-operative Group,Main Road,Neath,Neath Port Talbot,SA10 7TW,51.68263,-3.81862,Co-op location-services API,Lunar,True,Bryncoch,,False,False
CG-109685-0000,Co-operative Group,109685-0000,9685.0,Bath - St Saviours Road,The Co-operative Group,St Saviours Road,Bath,Bath And North East Somerset,BA1 6RT,51.3975691,-2.3448671,Co-op location-services API,Food,True,Larkhall,,False,False
CG-105306-0000,Co-operative Group,105306-0000,5306.0,Bradford On Avon - Bridge Yard,The Co-operative Group,1 Bridge Yard,Bradford-On-Avon,Wiltshire,BA15 1EJ,51.347149,-2.250427,Co-op location-services API,Food,True,,,False,False
CG-109487-0000,Co-operative Group,109487-0000,9487.0,Bristol - Downend Road,The Co-operative Group,Downend Road,Bristol,South Gloucestershire,BS16 5UJ,51.4883426,-2.5046082,Co-op location-services API,Food,True,Downend,,False,False
CG-156452-0000,Co-operative Group,156452-0000,6452.0,Morriston,The Co-operative Group,Rhodfa Fadog,Swansea,Swansea,SA6 6LQ,51.68304512415185,-3.92400354,Co-op location-services API,Food,True,Morriston,,False,False
CG-107296-0000,Co-operative Group,107296-0000,7296.0,Caldicot - Newport Road,The Co-operative Group,West End Shopping Centre,Caldicot,Monmouthshire,NP26 4AA,51.5882809,-2.7598053,Co-op location-services API,Food,True,Newport Road,,False,False
CG-109437-0000,Co-operative Group,109437-0000,9437.0,Clydach - High Street,The Co-operative Group,High Street,Swansea,Swansea,SA6 5LJ,51.6949739,-3.893786,Co-op location-services API,Food,True,Clydach,,False,False
CG-105442-0000,Co-operative Group,105442-0000,5442.0,Cwmbach - Canal Road,The Co-operative Group,Canal Road,Aberdare,Rhondda Cynon Taf,CF44 0PN,51.7074273,-3.4220438,Co-op location-services API,Food,True,Cwmbach,,False,False
CG-107356-0000,Co-operative Group,107356-0000,7356.0,Cwmbran - North Road,The Co-operative Group,26-28 North Road,Cwmbran,Torfaen,NP44 2EN,51.6582888,-3.0045727,Co-op location-services API,Food,True,,,False,False
CG-106891-0000,Co-operative Group,106891-0000,6891.0,Bransgore - Oak Tree Parade,The Co-operative Group,7-8 Oak Tree Parade,Christchurch,Hampshire,BH23 8AB,50.7812383,-1.7360636,Co-op location-services API,Food,True,Bransgore,,False,False
CG-104950-0000,Co-operative Group,104950-0000,4950.0,Fordingbridge - High Street,The Co-operative Group,38-50 High Street,Fordingbridge,Hampshire,SP6 1AX,50.9269554,-1.7915413,Co-op location-services API,Food,True,,,False,False
CG-106628-0000,Co-operative Group,106628-0000,6628.0,Winterbourne - Dragon Road,The Co-operative Group,6 Dragon Road,Bristol,South Gloucestershire,BS36 1BQ,51.52258759999999,-2.5085109,Co-op location-services API,Food,True,Winterbourne,,False,False
CG-106638-0000,Co-operative Group,106638-0000,6638.0,Pentrebach - Brown Street,The Co-operative Group,Brown Street,Merthyr Tydfil,Merthyr Tydfil,CF48 4BG,51.7275238,-3.3593957,Co-op location-services API,Food,True,Pentrebach,,False,False
CG-105911-0000,Co-operative Group,105911-0000,5911.0,Llangennech - Afton Road,The Co-operative Group,Afton Road,Llanelli,Carmarthenshire,SA14 8TS,51.6961379,-4.0830405,Co-op location-services API,Food,True,Llangennech,,False,False
CG-105705-0000,Co-operative Group,105705-0000,5705.0,Griffithstown - Windsor Road,The Co-operative Group,5 Windsor Road,Pontypool,Torfaen,NP4 5HY,51.68611139999999,-3.025572300000001,Co-op location-services API,Food,True,Griffithstown,,False,False
CG-105448-0000,Co-operative Group,105448-0000,5448.0,Hirwaun - Brecon Road,The Co-operative Group,Brecon Road,Aberdare,Rhondda Cynon Taf,CF44 9NN,51.73839,-3.51159,Co-op location-services API,Food,True,Hirwaun,,False,False
CG-108870-0000,Co-operative Group,108870-0000,8870.0,Wilton - North Street,The Co-operative Group,19-21 North Street,Salisbury,Wiltshire,SP2 0HE,51.0808261,-1.8630167,Co-op location-services API,Food,True,Wilton,,False,False
CG-105362-0000,Co-operative Group,105362-0000,5362.0,Llanelli - Sandy Lane,The Co-operative Group,Sandy Road,Llanelli,Carmarthenshire,SA15 4BR,51.6852308,-4.1766876,Co-op location-services API,Food,True,,,False,False
CG-106022-0000,Co-operative Group,106022-0000,6022.0,Rosudgeon - Main Road,The Co-operative Group,Main Road,Penzance,Cornwall,TR20 9QE,50.11587361,-5.416903611,Co-op location-services API,Food,True,Rosudgeon,,False,False
CG-104980-0000,Co-operative Group,104980-0000,4980.0,Glynneath - High Street,The Co-operative Group,High Street,Port Talbot,Neath Port Talbot,SA11 5AL,51.7465779,-3.620473,Co-op location-services API,Food,True,Glynneath,,False,False
CG-156460-0000,Co-operative Group,156460-0000,6460.0,Frampton Cotterell,The Co-operative Group,Clyde Road,Bristol,South Gloucestershire,BS36 2EF,51.532943762329374,-2.480177380306525,Co-op location-services API,Food,True,Frampton Cotterell,,False,False
CG-105577-0000,Co-operative Group,105577-0000,5577.0,Barton on Sea - Sea Road,The Co-operative Group,Sea Road,New Milton,Hampshire,BH25 7ND,50.73932322016709,-1.6715681653770769,Co-op location-services API,Food,True,Barton on Sea,,False,False
CG-105652-0000,Co-operative Group,105652-0000,5652.0,Pontarddulais - St Teilo Street,The Co-operative Group,238-240 St Teilo Street,Swansea,Swansea,SA4 8LQ,51.71458268905378,-4.0412807929181485,Co-op location-services API,Food,True,Pontarddulais,,False,False
CG-104934-0000,Co-operative Group,104934-0000,4934.0,Llanelli - Glanlliedi Terrace,The Co-operative Group,Glanlliedi,Llanelli,Carmarthenshire,SA14 8BB,51.69848630000001,-4.1451669,Co-op location-services API,Food,True,Felinfoel,,False,False
CG-103731-0000,Co-operative Group,103731-0000,3731.0,Burry Port - Seaview Terrace,The Co-operative Group,Seaview Terrace,Burry Port,Carmarthenshire,SA16 0EN,51.68372191387572,-4.25185678,Co-op location-services API,Food,True,,,False,False
CG-104638-0000,Co-operative Group,104638-0000,4638.0,St Ives - Tregenna Place,The Co-operative Group,13-14 Tregenna Place,St Ives,Cornwall,TR26 1SD,50.2117744,-5.4808461,Co-op location-services API,Food,True,,,False,False
CG-106812-0000,Co-operative Group,106812-0000,6812.0,St Ives - Royal Square,The Co-operative Group,Royal Square,Penzance,Cornwall,TR26 2ND,50.211273,-5.481887199999999,Co-op location-services API,Food,True,St Ives,,False,False
CG-156331-0000,Co-operative Group,156331-0000,6331.0,Chepstow,The Co-operative Group,Land south of Junction 2 - M48,Chepstow,Monmouthshire,NP16 6UP,51.61755,-2.66482,Co-op location-services API,Food,True,,,False,False
CG-107926-0000,Co-operative Group,107926-0000,7926.0,Salisbury - Wilton Road,The Co-operative Group,197-207 Wilton Road,Salisbury,Wiltshire,SP2 7JY,51.0747925,-1.8211174,Co-op location-services API,Food,True,,,False,False
CG-106655-0000,Co-operative Group,106655-0000,6655.0,St Ives - The Stennack,The Co-operative Group,The Stennack,St Ives,Cornwall,TR26 1DB,50.2086127,-5.4903263,Co-op location-services API,Food,True,,,False,False
CG-104882-0000,Co-operative Group,104882-0000,4882.0,Downton - The Borough,The Co-operative Group,66 The Borough,Salisbury,Wiltshire,SP5 3LY,50.9926089,-1.7517732,Co-op location-services API,Food,True,Downton,,False,False
CG-103682-0000,Co-operative Group,103682-0000,3682.0,Chipping Sodbury - Heron Way,The Co-operative Group,1 Heron Way,Chipping Sodbury,South Gloucestershire,BS37 6XW,51.53133683444914,-2.40483353,Co-op location-services API,Food,True,,,False,False
CG-107364-0000,Co-operative Group,107364-0000,7364.0,Melksham - Blackmore Road,The Co-operative Group,2 Blackmore Road,Melksham,Wiltshire,SN12 7HS,51.3765823,-2.1249748,Co-op location-services API,Food,True,,,False,False
CG-105289-0000,Co-operative Group,105289-0000,5289.0,Melksham - Cranesbill Road,The Co-operative Group,"Verbena Court,  Cranesbill Road",Melksham,Wiltshire,SN12 7GS,51.3717048,-2.115333,Co-op location-services API,Food,True,,,False,False
CG-104037-0000,Co-operative Group,104037-0000,4037.0,Usk - Bridge Street,The Co-operative Group,51 Bridge Street,Usk,Monmouthshire,NP15 1BQ,51.7024475,-2.905165499999999,Co-op location-services API,Food,True,,,False,False
CG-104966-0000,Co-operative Group,104966-0000,4966.0,Talywain - Stanley Road,The Co-operative Group,Stanley Road,Pontypool,Torfaen,NP4 7LH,51.7360046,-3.0682532,Co-op location-services API,Food,True,Garndiffaith,,False,False
CG-107303-0000,Co-operative Group,107303-0000,7303.0,Salisbury - Castle Road,The Co-operative Group,74 Castle Road,Salisbury,Wiltshire,SP1 3RR,51.083592,-1.7975842,Co-op location-services API,Food,True,,,False,False
CG-109689-0000,Co-operative Group,109689-0000,9689.0,Corsham - New Place,The Co-operative Group,1 Martingate,Corsham,Wiltshire,SN13 0HL,51.4321862,-2.1867497,Co-op location-services API,Food,True,,,False,False
CG-107243-0000,Co-operative Group,107243-0000,7243.0,Market Lavington - High Street,The Co-operative Group,15 High Street,Devizes,Wiltshire,SN10 4AF,51.2869526,-1.978696199999999,Co-op location-services API,Food,True,Market Lavington,,False,False
CG-107732-0000,Co-operative Group,107732-0000,7732.0,Thornbury - High Street,The Co-operative Group,9 High Street,Bristol,South Gloucestershire,BS35 2AE,51.6087614,-2.5257948,Co-op location-services API,Lunar,True,Thornbury,,False,False
CG-105111-0000,Co-operative Group,105111-0000,5111.0,Sway - Station Road,The Co-operative Group,Station Road,Lymington,Hampshire,SO41 6BA,50.7844520208586,-1.6080544283104454,Co-op location-services API,Food,True,Sway,,False,False
CG-104660-0000,Co-operative Group,104660-0000,4660.0,Blaina - High Street,The Co-operative Group,53 High Street,Abertillery,Blaenau Gwent,NP13 3XB,51.767502,-3.1601381,Co-op location-services API,Food,True,Blaina,,False,False
CG-104658-0000,Co-operative Group,104658-0000,4658.0,Blaenavon - Ivor Street,The Co-operative Group,Ivor Street,Pontypool,Torfaen,NP4 9NA,51.7725106,-3.0854898,Co-op location-services API,Food,True,Blaenavon,,False,False
CG-105824-0000,Co-operative Group,105824-0000,5824.0,Kidwelly - Monksford Street,The Co-operative Group,Monksford Street,Kidwelly,Carmarthenshire,SA17 4TW,51.7350256,-4.302315,Co-op location-services API,Food,True,,,False,False
CG-106641-0000,Co-operative Group,106641-0000,6641.0,Penzance - Market Jew Street,The Co-operative Group,114-117 Market Jew Street,Penzance,Cornwall,TR18 2LD,50.11883890000001,-5.536142400000001,Co-op location-services API,Food,True,,,False,False
CG-106135-0000,Co-operative Group,106135-0000,6135.0,Garnant - Cwmamman Road,The Co-operative Group,Cwmamman Road,Ammanford,Carmarthenshire,SA18 1LS,51.80265891314541,-3.910990213138797,Co-op location-services API,Lunar,True,Garnant,,False,False
CG-106690-0000,Co-operative Group,106690-0000,6690.0,Penzance - Queens Road,The Co-operative Group,6 Queens Square,Penzance,Cornwall,TR18 2JJ,50.1179753,-5.5370291,Co-op location-services API,Food,True,Central Penzance,,False,False
CG-105629-0000,Co-operative Group,105629-0000,5629.0,Ammanford - College Street,The Co-operative Group,College Street,Ammanford,Carmarthenshire,SA18 2NP,51.79434,-3.98961,Co-op location-services API,Food,True,,,False,False
CG-104199-0000,Co-operative Group,104199-0000,4199.0,Chippenham - Conway Road,The Co-operative Group,17-19 Conway Road,Chippenham,Wiltshire,SN14 0PW,51.4561068,-2.1427313,Co-op location-services API,Food,True,,,True,False
CG-106570-0000,Co-operative Group,106570-0000,6570.0,Newlyn - The Strand,The Co-operative Group,18 The Strand,Penzance,Cornwall,TR18 5HN,50.10608909999999,-5.5495334,Co-op location-services API,Food,True,Newlyn,,False,False
CG-108868-0000,Co-operative Group,108868-0000,8868.0,Amesbury - Archers Way,The Co-operative Group,Archers Way,Salisbury,Wiltshire,SP4 7XP,51.1641815,-1.7636436,Co-op location-services API,Food,True,Amesbury,,False,False
CG-105239-0000,Co-operative Group,105239-0000,5239.0,Amesbury - Salisbury Street,The Co-operative Group,23 Salisbury Street,Salisbury,Wiltshire,SP4 7AW,51.1680355,-1.7655029,Co-op location-services API,Lunar,True,Amesbury,,False,False
CG-105989-0000,Co-operative Group,105989-0000,5989.0,Amesbury - Boscombe Road,The Co-operative Group,Boscombe Road,Salisbury,Wiltshire,SP4 7JH,51.1680422,-1.7654895,Co-op location-services API,Lunar,True,Amesbury,,False,False
CG-104703-0000,Co-operative Group,104703-0000,4703.0,Broomfield - Greenway Lane,The Co-operative Group,93 Greenway Lane,Chippenham,Wiltshire,SN15 1DZ,51.4708586,-2.1182147,Co-op location-services API,Food,True,Broomfield,,False,False
CG-104310-0000,Co-operative Group,104310-0000,4310.0,Llandybie - High Street,The Co-operative Group,High Street,Ammanford,Carmarthenshire,SA18 3JA,51.8211278,-4.0069239,Co-op location-services API,Food,True,Llandybie,,False,False
CG-156193-0000,Co-operative Group,156193-0000,6193.0,Charfield - Wotton Road,The Co-operative Group,Wotton Road,Charfield,South Gloucestershire,GL12 8SR,51.62890849752069,-2.3996944701834577,Co-op location-services API,Food,True,,,False,False
CG-105196-0000,Co-operative Group,105196-0000,5196.0,Tenby - Heywood Lane,The Co-operative Group,"The Green, Heywood Lane",Tenby,Pembrokeshire,SA70 8EU,51.6749103,-4.7081293,Co-op location-services API,Food,True,,,False,False
CG-104118-0000,Co-operative Group,104118-0000,4118.0,Crickhowell - High Street,The Co-operative Group,High Street,Crickhowell,Powys,NP8 1BW,51.859707222222,-3.137269722222,Co-op location-services API,Food,True,,,False,False
CG-107737-0000,Co-operative Group,107737-0000,7737.0,Totton - Salisbury Road,The Co-operative Group,219 Salisbury Road,Southampton,Hampshire,SO40 3LL,50.9268681,-1.5004901,Co-op location-services API,Food,True,Totton,,False,False
CG-107663-0000,Co-operative Group,107663-0000,7663.0,Totton - Rumbridge Street,The Co-operative Group,23 Rumbridge Street,Southampton,Hampshire,SO40 9DQ,50.9154788,-1.4861093,Co-op location-services API,Food,True,Totton,,False,False
CG-106817-0000,Co-operative Group,106817-0000,6817.0,St Just - Corner House,The Co-operative Group,Corner House,Penzance,Cornwall,TR19 7HE,50.124436,-5.6800953,Co-op location-services API,Food,True,St Just,,False,False
CG-156334-0000,Co-operative Group,156334-0000,6334.0,Lydney,The Co-operative Group,Highfield Road,Lydney,Gloucestershire,GL15 4BZ,51.73411530162879,-2.5157435721188026,Co-op location-services API,Food/Petrol,True,,,False,False
CG-105907-0000,Co-operative Group,105907-0000,5907.0,Llandeilo - Rhosmaen Street,The Co-operative Group,Rhosmaen Street,Llandeilo,Carmarthenshire,SA19 6LU,51.8878139,-3.990044,Co-op location-services API,Food,True,,,False,False
CG-104202-0000,Co-operative Group,104202-0000,4202.0,Monmouth - Rockfield Road,The Co-operative Group,Rockfield Road,Monmouth,Monmouthshire,NP25 5AU,51.8122913,-2.7249472,Co-op location-services API,Food,True,,,False,False
CG-107588-0000,Co-operative Group,107588-0000,7588.0,Nursling - Nursling Street,The Co-operative Group,1-2 Nursling Street,Southampton,Hampshire,SO16 0XH,50.94496299999999,-1.4629965,Co-op location-services API,Lunar,True,Nursling,,False,False
CG-105827-0000,Co-operative Group,105827-0000,5827.0,Kilgetty - Carmarthen Road,The Co-operative Group,Carmarthen Road,Kilgetty,Pembrokeshire,SA68 0YA,51.732022,-4.717893,Co-op location-services API,Food,True,,,False,False
CG-106645-0000,Co-operative Group,106645-0000,6645.0,Pewsey - High Street,The Co-operative Group,High Street,Pewsey,Wiltshire,SN9 5AQ,51.3388241,-1.7637917,Co-op location-services API,Food,True,,,False,False
CG-104751-0000,Co-operative Group,104751-0000,4751.0,Carmarthen - King Street,The Co-operative Group,46 King Street,Carmarthen,Carmarthenshire,SA31 1BH,51.85715700000001,-4.3049456,Co-op location-services API,Food,True,,,False,False
CG-105444-0000,Co-operative Group,105444-0000,5444.0,Carmarthen - Jobs Well Road,The Co-operative Group,Job's Well Road,Carmarthen,Carmarthenshire,SA31 3HG,51.854304,-4.326788,Co-op location-services API,Food,True,,,False,False
CG-107535-0000,Co-operative Group,107535-0000,7535.0,Malmesbury - High Street,The Co-operative Group,8 High Street,Malmesbury,Wiltshire,SN16 9AU,51.58352679999999,-2.0978413,Co-op location-services API,Food,True,,,False,False
CG-105996-0000,Co-operative Group,105996-0000,5996.0,Lyneham - Church End,The Co-operative Group,45 Church End,Lyneham,Wiltshire,SN15 4PP,51.5079834,-1.9658609,Co-op location-services API,Lunar,True,,,False,False
CG-109688-0000,Co-operative Group,109688-0000,9688.0,Malmesbury - Gloucester Road,The Co-operative Group,Gloucester Road,Malmesbury,Wiltshire,SN16 9JS,51.5893485,-2.1013877,Co-op location-services API,Food,True,,,False,False
